time_s,Z,N,E,H
141.46,-1.053133,1064.876667,2946.161133,4200.081467
141.47,-7.053133,1045.876667,2946.161133,4103.081467
141.48,-11.053133,1025.876667,2957.161133,4014.081467
141.49,-12.053133,1004.876667,2968.161133,3922.081467
141.50,-16.053133,987.876667,2971.161133,3829.081467
141.51,-15.053133,967.876667,2976.161133,3743.081467
141.52,-18.053133,949.876667,2979.161133,3666.081467
141.53,-17.053133,935.876667,2996.161133,3605.081467
141.54,-12.053133,910.876667,3007.161133,3545.081467
141.55,-16.053133,889.876667,3016.161133,3486.081467
141.56,-16.053133,864.876667,3015.161133,3432.081467
141.57,-18.053133,836.876667,3019.161133,3392.081467
141.58,-19.053133,822.876667,3041.161133,3364.081467
141.59,-18.053133,799.876667,3061.161133,3347.081467
141.60,-13.053133,780.876667,3070.161133,3352.081467
141.61,-17.053133,776.876667,3080.161133,3370.081467
141.62,-10.053133,765.876667,3089.161133,3388.081467
141.63,-10.053133,752.876667,3100.161133,3410.081467
141.64,-7.053133,744.876667,3124.161133,3438.081467
141.65,-9.053133,734.876667,3130.161133,3474.081467
141.66,-7.053133,728.876667,3152.161133,3523.081467
141.67,-8.053133,726.876667,3162.161133,3584.081467
141.68,-3.053133,730.876667,3181.161133,3647.081467
141.69,-2.053133,728.876667,3194.161133,3712.081467
141.70,0.946867,733.876667,3203.161133,3761.081467
141.71,7.946867,734.876667,3219.161133,3811.081467
141.72,6.946867,729.876667,3228.161133,3860.081467
141.73,13.946867,739.876667,3237.161133,3914.081467
141.74,11.946867,745.876667,3251.161133,3973.081467
141.75,14.946867,754.876667,3264.161133,4029.081467
141.76,19.946867,768.876667,3278.161133,4094.081467
141.77,19.946867,782.876667,3289.161133,4161.081467
141.78,24.946867,806.876667,3292.161133,4228.081467
141.79,24.946867,824.876667,3289.161133,4289.081467
141.80,22.946867,845.876667,3294.161133,4348.081467
141.81,35.946867,868.876667,3313.161133,4397.081467
141.82,36.946867,892.876667,3309.161133,4436.081467
141.83,39.946867,927.876667,3314.161133,4463.081467
141.84,41.946867,955.876667,3314.161133,4489.081467
141.85,42.946867,982.876667,3325.161133,4503.081467
141.86,51.946867,1008.876667,3334.161133,4511.081467
141.87,56.946867,1037.876667,3328.161133,4515.081467
141.88,59.946867,1064.876667,3339.161133,4517.081467
141.89,61.946867,1085.876667,3328.161133,4516.081467
141.90,68.946867,1129.876667,3337.161133,4510.081467
141.91,66.946867,1151.876667,3333.161133,4501.081467
141.92,72.946867,1193.876667,3332.161133,4489.081467
141.93,73.946867,1234.876667,3335.161133,4466.081467
141.94,76.946867,1271.876667,3333.161133,4428.081467
141.95,79.946867,1306.876667,3342.161133,4380.081467
141.96,85.946867,1343.876667,3341.161133,4320.081467
141.97,84.946867,1378.876667,3344.161133,4257.081467
141.98,89.946867,1411.876667,3347.161133,4184.081467
141.99,88.946867,1445.876667,3352.161133,4109.081467
142.00,86.946867,1477.876667,3364.161133,4035.081467
142.01,89.946867,1510.876667,3363.161133,3966.081467
142.02,93.946867,1534.876667,3372.161133,3895.081467
142.03,95.946867,1570.876667,3378.161133,3835.081467
142.04,87.946867,1597.876667,3381.161133,3778.081467
142.05,94.946867,1633.876667,3394.161133,3723.081467
142.06,96.946867,1665.876667,3394.161133,3654.081467
142.07,96.946867,1708.876667,3394.161133,3587.081467
142.08,96.946867,1743.876667,3390.161133,3514.081467
142.09,93.946867,1782.876667,3396.161133,3439.081467
142.10,103.946867,1816.876667,3397.161133,3366.081467
142.11,103.946867,1840.876667,3405.161133,3297.081467
142.12,99.946867,1874.876667,3409.161133,3229.081467
142.13,99.946867,1900.876667,3402.161133,3164.081467
142.14,102.946867,1929.876667,3404.161133,3104.081467
142.15,100.946867,1955.876667,3406.161133,3047.081467
142.16,101.946867,1977.876667,3407.161133,2984.081467
142.17,105.946867,1999.876667,3404.161133,2931.081467
142.18,103.946867,2022.876667,3417.161133,2858.081467
142.19,99.946867,2032.876667,3419.161133,2777.081467
142.20,101.946867,2054.876667,3424.161133,2692.081467
142.21,102.946867,2069.876667,3428.161133,2604.081467
142.22,94.946867,2092.876667,3428.161133,2507.081467
142.23,94.946867,2111.876667,3421.161133,2403.081467
142.24,93.946867,2127.876667,3408.161133,2299.081467
142.25,89.946867,2145.876667,3395.161133,2197.081467
142.26,94.946867,2160.876667,3383.161133,2085.081467
142.27,95.946867,2164.876667,3388.161133,1966.081467
142.28,94.946867,2177.876667,3386.161133,1841.081467
142.29,92.946867,2184.876667,3384.161133,1705.081467
142.30,91.946867,2189.876667,3388.161133,1573.081467
142.31,90.946867,2202.876667,3386.161133,1429.081467
142.32,84.946867,2208.876667,3380.161133,1281.081467
142.33,84.946867,2212.876667,3382.161133,1118.081467
142.34,84.946867,2215.876667,3369.161133,940.081467
142.35,77.946867,2221.876667,3366.161133,758.081467
142.36,74.946867,2226.876667,3361.161133,566.081467
142.37,68.946867,2230.876667,3356.161133,380.081467
142.38,62.946867,2236.876667,3348.161133,204.081467
142.39,60.946867,2252.876667,3338.161133,25.081467
142.40,55.946867,2259.876667,3333.161133,-151.918533
142.41,46.946867,2260.876667,3329.161133,-322.918533
142.42,45.946867,2255.876667,3313.161133,-493.918533
142.43,41.946867,2243.876667,3318.161133,-656.918533
142.44,28.946867,2234.876667,3306.161133,-814.918533
142.45,22.946867,2214.876667,3298.161133,-967.918533
142.46,22.946867,2203.876667,3290.161133,-1099.918533
142.47,18.946867,2199.876667,3290.161133,-1225.918533
142.48,8.946867,2181.876667,3279.161133,-1346.918533
142.49,1.946867,2173.876667,3266.161133,-1457.918533
142.50,-8.053133,2160.876667,3265.161133,-1560.918533
142.51,-14.053133,2143.876667,3254.161133,-1658.918533
142.52,-23.053133,2117.876667,3241.161133,-1746.918533
142.53,-29.053133,2106.876667,3237.161133,-1823.918533
142.54,-33.053133,2086.876667,3217.161133,-1893.918533
142.55,-37.053133,2064.876667,3204.161133,-1953.918533
142.56,-43.053133,2050.876667,3182.161133,-2000.918533
142.57,-53.053133,2036.876667,3172.161133,-2036.918533
142.58,-60.053133,2017.876667,3147.161133,-2057.918533
142.59,-68.053133,1994.876667,3139.161133,-2061.918533
142.60,-70.053133,1979.876667,3121.161133,-2058.918533
142.61,-80.053133,1950.876667,3108.161133,-2056.918533
142.62,-83.053133,1925.876667,3095.161133,-2055.918533
142.63,-84.053133,1906.876667,3068.161133,-2052.918533
142.64,-91.053133,1891.876667,3049.161133,-2048.918533
142.65,-93.053133,1874.876667,3022.161133,-2045.918533
142.66,-100.053133,1851.876667,3009.161133,-2026.918533
142.67,-102.053133,1829.876667,2986.161133,-2006.918533
142.68,-107.053133,1803.876667,2960.161133,-1974.918533
142.69,-104.053133,1780.876667,2948.161133,-1939.918533
142.70,-100.053133,1767.876667,2922.161133,-1910.918533
142.71,-103.053133,1736.876667,2902.161133,-1881.918533
142.72,-109.053133,1716.876667,2871.161133,-1841.918533
142.73,-102.053133,1697.876667,2848.161133,-1810.918533
142.74,-99.053133,1672.876667,2831.161133,-1774.918533
142.75,-96.053133,1649.876667,2811.161133,-1734.918533
142.76,-91.053133,1634.876667,2792.161133,-1692.918533
142.77,-95.053133,1613.876667,2796.161133,-1654.918533
142.78,-95.053133,1599.876667,2786.161133,-1626.918533
142.79,-87.053133,1586.876667,2781.161133,-1597.918533
142.80,-81.053133,1568.876667,2776.161133,-1561.918533
142.81,-76.053133,1564.876667,2758.161133,-1525.918533
142.82,-74.053133,1550.876667,2752.161133,-1484.918533
142.83,-66.053133,1536.876667,2748.161133,-1435.918533
142.84,-61.053133,1528.876667,2746.161133,-1374.918533
142.85,-60.053133,1519.876667,2734.161133,-1319.918533
142.86,-56.053133,1516.876667,2722.161133,-1274.918533
142.87,-50.053133,1493.876667,2713.161133,-1229.918533
142.88,-43.053133,1487.876667,2708.161133,-1180.918533
142.89,-35.053133,1484.876667,2694.161133,-1133.918533
142.90,-27.053133,1472.876667,2679.161133,-1087.918533
142.91,-24.053133,1455.876667,2677.161133,-1038.918533
142.92,-15.053133,1444.876667,2675.161133,-976.918533
142.93,-13.053133,1427.876667,2666.161133,-911.918533
142.94,-4.053133,1428.876667,2662.161133,-847.918533
142.95,1.946867,1415.876667,2659.161133,-786.918533
142.96,3.946867,1401.876667,2648.161133,-725.918533
142.97,4.946867,1391.876667,2637.161133,-656.918533
142.98,12.946867,1387.876667,2631.161133,-585.918533
142.99,16.946867,1377.876667,2621.161133,-523.918533
143.00,22.946867,1361.876667,2622.161133,-459.918533
143.01,29.946867,1346.876667,2606.161133,-385.918533
143.02,32.946867,1334.876667,2603.161133,-308.918533
143.03,46.946867,1331.876667,2600.161133,-229.918533
143.04,48.946867,1316.876667,2620.161133,-139.918533
143.05,52.946867,1311.876667,2619.161133,-44.918533
143.06,56.946867,1301.876667,2637.161133,46.081467
143.07,64.946867,1288.876667,2642.161133,133.081467
143.08,68.946867,1279.876667,2650.161133,226.081467
143.09,71.946867,1269.876667,2667.161133,323.081467
143.10,79.946867,1258.876667,2670.161133,428.081467
143.11,80.946867,1250.876667,2674.161133,537.081467
143.12,88.946867,1240.876667,2698.161133,654.081467
143.13,93.946867,1228.876667,2722.161133,779.081467
143.14,92.946867,1224.876667,2748.161133,897.081467
143.15,95.946867,1208.876667,2763.161133,1009.081467
143.16,97.946867,1201.876667,2781.161133,1116.081467
143.17,97.946867,1187.876667,2797.161133,1219.081467
143.18,100.946867,1177.876667,2800.161133,1318.081467
143.19,107.946867,1173.876667,2821.161133,1415.081467
143.20,110.946867,1169.876667,2843.161133,1515.081467
143.21,114.946867,1171.876667,2868.161133,1613.081467
143.22,119.946867,1160.876667,2888.161133,1704.081467
143.23,122.946867,1159.876667,2904.161133,1791.081467
143.24,123.946867,1150.876667,2925.161133,1880.081467
143.25,127.946867,1147.876667,2943.161133,1968.081467
143.26,129.946867,1139.876667,2954.161133,2052.081467
143.27,136.946867,1139.876667,2975.161133,2121.081467
143.28,145.946867,1131.876667,2989.161133,2168.081467
143.29,147.946867,1123.876667,3009.161133,2203.081467
143.30,147.946867,1121.876667,3029.161133,2237.081467
143.31,142.946867,1119.876667,3052.161133,2261.081467
143.32,151.946867,1111.876667,3060.161133,2281.081467
143.33,146.946867,1104.876667,3072.161133,2291.081467
143.34,153.946867,1099.876667,3092.161133,2293.081467
143.35,153.946867,1097.876667,3108.161133,2284.081467
143.36,163.946867,1091.876667,3130.161133,2278.081467
143.37,163.946867,1092.876667,3140.161133,2254.081467
143.38,169.946867,1077.876667,3164.161133,2219.081467
143.39,165.946867,1076.876667,3190.161133,2179.081467
143.40,162.946867,1074.876667,3208.161133,2125.081467
143.41,163.946867,1061.876667,3231.161133,2062.081467
143.42,165.946867,1058.876667,3253.161133,2001.081467
143.43,166.946867,1051.876667,3266.161133,1932.081467
143.44,163.946867,1049.876667,3275.161133,1865.081467
143.45,166.946867,1048.876667,3284.161133,1803.081467
143.46,166.946867,1042.876667,3294.161133,1739.081467
143.47,165.946867,1041.876667,3306.161133,1689.081467
143.48,164.946867,1034.876667,3325.161133,1642.081467
143.49,161.946867,1032.876667,3340.161133,1591.081467
143.50,160.946867,1022.876667,3362.161133,1542.081467
143.51,161.946867,1013.876667,3380.161133,1492.081467
143.52,158.946867,1008.876667,3393.161133,1442.081467
143.53,159.946867,1008.876667,3417.161133,1388.081467
143.54,161.946867,1002.876667,3426.161133,1331.081467
143.55,161.946867,1001.876667,3438.161133,1272.081467
143.56,158.946867,1001.876667,3461.161133,1213.081467
143.57,156.946867,1000.876667,3466.161133,1152.081467
143.58,149.946867,1003.876667,3482.161133,1093.081467
143.59,148.946867,1003.876667,3491.161133,1043.081467
143.60,143.946867,1002.876667,3503.161133,999.081467
143.61,143.946867,998.876667,3516.161133,971.081467
143.62,139.946867,1000.876667,3531.161133,939.081467
143.63,130.946867,988.876667,3544.161133,913.081467
143.64,133.946867,992.876667,3550.161133,890.081467
143.65,131.946867,999.876667,3559.161133,862.081467
143.66,125.946867,999.876667,3562.161133,832.081467
143.67,121.946867,1000.876667,3571.161133,803.081467
143.68,114.946867,1009.876667,3587.161133,767.081467
143.69,108.946867,1009.876667,3597.161133,732.081467
143.70,105.946867,1018.876667,3615.161133,697.081467
143.71,104.946867,1029.876667,3631.161133,656.081467
143.72,99.946867,1040.876667,3640.161133,614.081467
143.73,97.946867,1046.876667,3647.161133,558.081467
143.74,91.946867,1050.876667,3647.161133,498.081467
143.75,88.946867,1067.876667,3647.161133,440.081467
143.76,87.946867,1074.876667,3632.161133,386.081467
143.77,81.946867,1095.876667,3626.161133,325.081467
143.78,75.946867,1109.876667,3609.161133,261.081467
143.79,67.946867,1121.876667,3604.161133,193.081467
143.80,65.946867,1136.876667,3595.161133,120.081467
143.81,63.946867,1148.876667,3578.161133,47.081467
143.82,55.946867,1165.876667,3567.161133,-24.918533
143.83,52.946867,1170.876667,3561.161133,-96.918533
143.84,44.946867,1177.876667,3554.161133,-170.918533
143.85,37.946867,1192.876667,3549.161133,-251.918533
143.86,30.946867,1204.876667,3531.161133,-340.918533
143.87,21.946867,1209.876667,3519.161133,-432.918533
143.88,16.946867,1226.876667,3496.161133,-524.918533
143.89,11.946867,1231.876667,3476.161133,-613.918533
143.90,3.946867,1251.876667,3453.161133,-696.918533
143.91,-3.053133,1266.876667,3425.161133,-774.918533
143.92,-12.053133,1276.876667,3410.161133,-839.918533
143.93,-18.053133,1293.876667,3380.161133,-902.918533
143.94,-28.053133,1307.876667,3357.161133,-959.918533
143.95,-42.053133,1318.876667,3344.161133,-1003.918533
143.96,-48.053133,1325.876667,3331.161133,-1040.918533
143.97,-61.053133,1334.876667,3304.161133,-1064.918533
143.98,-75.053133,1340.876667,3280.161133,-1069.918533
143.99,-81.053133,1346.876667,3257.161133,-1065.918533
144.00,-88.053133,1355.876667,3241.161133,-1045.918533
144.01,-93.053133,1363.876667,3222.161133,-1013.918533
144.02,-96.053133,1365.876667,3199.161133,-963.918533
144.03,-106.053133,1379.876667,3187.161133,-893.918533
144.04,-111.053133,1392.876667,3178.161133,-813.918533
144.05,-124.053133,1403.876667,3178.161133,-719.918533
144.06,-130.053133,1408.876667,3167.161133,-620.918533
144.07,-141.053133,1416.876667,3173.161133,-506.918533
144.08,-146.053133,1419.876667,3148.161133,-384.918533
144.09,-148.053133,1426.876667,3145.161133,-255.918533
144.10,-154.053133,1424.876667,3124.161133,-112.918533
144.11,-159.053133,1424.876667,3122.161133,39.081467
144.12,-162.053133,1427.876667,3102.161133,202.081467
144.13,-160.053133,1428.876667,3090.161133,368.081467
144.14,-163.053133,1428.876667,3082.161133,531.081467
144.15,-164.053133,1430.876667,3067.161133,688.081467
144.16,-165.053133,1428.876667,3047.161133,835.081467
144.17,-174.053133,1428.876667,3042.161133,980.081467
144.18,-172.053133,1434.876667,3035.161133,1130.081467
144.19,-174.053133,1431.876667,3020.161133,1286.081467
144.20,-183.053133,1441.876667,3030.161133,1437.081467
144.21,-180.053133,1443.876667,3036.161133,1582.081467
144.22,-185.053133,1447.876667,3028.161133,1711.081467
144.23,-191.053133,1444.876667,3027.161133,1833.081467
144.24,-189.053133,1438.876667,3014.161133,1954.081467
144.25,-196.053133,1434.876667,3011.161133,2082.081467
144.26,-198.053133,1431.876667,3002.161133,2210.081467
144.27,-202.053133,1435.876667,2986.161133,2334.081467
144.28,-202.053133,1430.876667,2976.161133,2454.081467
144.29,-200.053133,1432.876667,2965.161133,2561.081467
144.30,-206.053133,1422.876667,2954.161133,2652.081467
144.31,-208.053133,1423.876667,2943.161133,2737.081467
144.32,-205.053133,1415.876667,2936.161133,2816.081467
144.33,-213.053133,1408.876667,2937.161133,2888.081467
144.34,-211.053133,1404.876667,2931.161133,2954.081467
144.35,-223.053133,1390.876667,2933.161133,3011.081467
144.36,-220.053133,1382.876667,2938.161133,3069.081467
144.37,-230.053133,1373.876667,2920.161133,3128.081467
144.38,-232.053133,1372.876667,2916.161133,3170.081467
144.39,-232.053133,1355.876667,2907.161133,3205.081467
144.40,-233.053133,1340.876667,2908.161133,3236.081467
144.41,-229.053133,1329.876667,2908.161133,3267.081467
144.42,-231.053133,1323.876667,2896.161133,3283.081467
144.43,-234.053133,1320.876667,2890.161133,3288.081467
144.44,-233.053133,1321.876667,2880.161133,3294.081467
144.45,-232.053133,1336.876667,2872.161133,3294.081467
144.46,-233.053133,1337.876667,2864.161133,3285.081467
144.47,-241.053133,1343.876667,2848.161133,3272.081467
144.48,-232.053133,1342.876667,2835.161133,3266.081467
144.49,-233.053133,1361.876667,2844.161133,3261.081467
144.50,-233.053133,1366.876667,2838.161133,3252.081467
144.51,-227.053133,1375.876667,2825.161133,3243.081467
144.52,-232.053133,1389.876667,2822.161133,3247.081467
144.53,-233.053133,1400.876667,2812.161133,3258.081467
144.54,-229.053133,1418.876667,2791.161133,3278.081467
144.55,-227.053133,1428.876667,2785.161133,3306.081467
144.56,-230.053133,1439.876667,2776.161133,3339.081467
144.57,-218.053133,1442.876667,2764.161133,3379.081467
144.58,-215.053133,1445.876667,2760.161133,3419.081467
144.59,-218.053133,1458.876667,2756.161133,3460.081467
144.60,-207.053133,1463.876667,2757.161133,3509.081467
144.61,-205.053133,1474.876667,2746.161133,3562.081467
144.62,-201.053133,1486.876667,2743.161133,3630.081467
144.63,-192.053133,1501.876667,2735.161133,3704.081467
144.64,-189.053133,1513.876667,2734.161133,3788.081467
144.65,-173.053133,1520.876667,2731.161133,3876.081467
144.66,-168.053133,1538.876667,2739.161133,3972.081467
144.67,-164.053133,1550.876667,2741.161133,4068.081467
144.68,-154.053133,1561.876667,2746.161133,4163.081467
144.69,-140.053133,1578.876667,2745.161133,4260.081467
144.70,-135.053133,1588.876667,2751.161133,4352.081467
144.71,-126.053133,1598.876667,2746.161133,4446.081467
144.72,-118.053133,1598.876667,2757.161133,4546.081467
144.73,-103.053133,1607.876667,2753.161133,4644.081467
